"experiment","subject","condition","conditionC","totalTrialNum","totalTrialNumC","blockNum","categoryLoc","imageName","imageType","isRight","RT","totalTimeMinutes","Age","Gender","L1English"
"1B","p81680","high",0.5,13,0.5,2,"left","high_A_000.png","prototype",1,1501,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,14,1.5,2,"right","high_B_111.png","prototype",1,1372,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,15,2.5,2,"left","high_A_001.png","1ColorDiff",1,1793,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,16,3.5,2,"left","high_A_010.png","1ColorDiff",1,3544,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,17,4.5,3,"right","high_B_111.png","prototype",1,1510,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,18,5.5,3,"left","high_A_000.png","prototype",1,1822,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,19,6.5,3,"right","high_B_110.png","1ColorDiff",1,2305,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,20,7.5,3,"left","high_A_001.png","1ColorDiff",1,1942,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,21,8.5,3,"left","high_A_010.png","1ColorDiff",1,1939,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,22,9.5,3,"left","high_A_000.png","prototype",1,2180,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,23,10.5,3,"right","high_B_101.png","1ColorDiff",1,5131,4.94228333333333,37,"Male","English"
"1B","p81680","high",0.5,24,11.5,3,"right","high_B_111.png","prototype",1,2483,4.94228333333333,37,"Male","English"
"1B","p700234","high",0.5,1,-11.5,1,"right","high_A_000.png","prototype",0,7746,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,2,-10.5,1,"right","high_A_000.png","prototype",1,5122,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,3,-9.5,1,"right","high_A_010.png","1ColorDiff",0,3270,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,4,-8.5,1,"left","high_B_111.png","prototype",0,4130,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,5,-7.5,1,"left","high_B_101.png","1ColorDiff",1,2445,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,6,-6.5,1,"left","high_B_110.png","1ColorDiff",1,2224,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,7,-5.5,1,"right","high_A_001.png","1ColorDiff",1,1896,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,8,-4.5,1,"left","high_B_111.png","prototype",1,1872,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,9,-3.5,2,"left","high_B_111.png","prototype",1,11963,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,10,-2.5,2,"right","high_A_000.png","prototype",1,1748,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,11,-1.5,2,"right","high_A_000.png","prototype",1,1750,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,12,-0.5,2,"left","high_B_111.png","prototype",1,1446,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,13,0.5,2,"left","high_B_101.png","1ColorDiff",1,1771,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,14,1.5,2,"right","high_A_001.png","1ColorDiff",1,2300,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,15,2.5,2,"right","high_A_010.png","1ColorDiff",1,1948,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,16,3.5,2,"left","high_B_110.png","1ColorDiff",1,2698,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,17,4.5,3,"left","high_B_111.png","prototype",1,1893,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,18,5.5,3,"right","high_A_000.png","prototype",1,1620,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,19,6.5,3,"right","high_A_010.png","1ColorDiff",1,2041,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,20,7.5,3,"left","high_B_101.png","1ColorDiff",1,1490,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,21,8.5,3,"right","high_A_000.png","prototype",1,1396,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,22,9.5,3,"left","high_B_110.png","1ColorDiff",1,1571,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,23,10.5,3,"left","high_B_111.png","prototype",1,1331,5.10481666666667,43,"Male","English"
"1B","p700234","high",0.5,24,11.5,3,"right","high_A_001.png","1ColorDiff",1,2004,5.10481666666667,43,"Male","English"
"1B","p90211","low",-0.5,1,-11.5,1,"left","low_A_001.png","1ColorDiff",1,6572,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,2,-10.5,1,"right","low_B_111.png","prototype",1,2885,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,3,-9.5,1,"left","low_A_000.png","prototype",1,2303,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,4,-8.5,1,"left","low_A_000.png","prototype",1,2370,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,5,-7.5,1,"right","low_B_111.png","prototype",1,2106,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,6,-6.5,1,"left","low_A_010.png","1ColorDiff",0,1769,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,7,-5.5,1,"right","low_B_101.png","1ColorDiff",0,2119,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,8,-4.5,1,"right","low_B_110.png","1ColorDiff",0,2504,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,9,-3.5,2,"left","low_A_010.png","1ColorDiff",0,2945,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,10,-2.5,2,"right","low_B_111.png","prototype",1,2535,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,11,-1.5,2,"left","low_A_000.png","prototype",1,3019,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,12,-0.5,2,"right","low_B_110.png","1ColorDiff",1,2421,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,13,0.5,2,"left","low_A_000.png","prototype",1,2204,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,14,1.5,2,"left","low_A_001.png","1ColorDiff",1,3475,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,15,2.5,2,"right","low_B_111.png","prototype",1,3099,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,16,3.5,2,"right","low_B_101.png","1ColorDiff",0,2193,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,17,4.5,3,"left","low_A_001.png","1ColorDiff",1,2325,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,18,5.5,3,"left","low_A_000.png","prototype",0,3285,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,19,6.5,3,"right","low_B_111.png","prototype",1,2122,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,20,7.5,3,"right","low_B_111.png","prototype",1,2295,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,21,8.5,3,"left","low_A_010.png","1ColorDiff",1,2329,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,22,9.5,3,"left","low_A_000.png","prototype",1,2261,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,23,10.5,3,"right","low_B_110.png","1ColorDiff",1,2608,5.51708333333333,61,"Male","English"
"1B","p90211","low",-0.5,24,11.5,3,"right","low_B_101.png","1ColorDiff",0,2229,5.51708333333333,61,"Male","English"
"1B","p847637","low",-0.5,1,-11.5,1,"right","low_B_111.png","prototype",1,4572,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,2,-10.5,1,"left","low_A_001.png","1ColorDiff",1,1360,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,3,-9.5,1,"left","low_A_000.png","prototype",0,1322,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,4,-8.5,1,"right","low_B_101.png","1ColorDiff",0,2718,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,5,-7.5,1,"left","low_A_000.png","prototype",0,1956,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,6,-6.5,1,"right","low_B_111.png","prototype",1,5204,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,7,-5.5,1,"left","low_A_010.png","1ColorDiff",1,1113,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,8,-4.5,1,"right","low_B_110.png","1ColorDiff",1,923,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,9,-3.5,2,"right","low_B_111.png","prototype",1,1293,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,10,-2.5,2,"right","low_B_101.png","1ColorDiff",0,2032,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,11,-1.5,2,"right","low_B_110.png","1ColorDiff",1,964,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,12,-0.5,2,"left","low_A_000.png","prototype",0,1112,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,13,0.5,2,"left","low_A_001.png","1ColorDiff",1,1244,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,14,1.5,2,"left","low_A_000.png","prototype",1,1076,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,15,2.5,2,"left","low_A_010.png","1ColorDiff",0,1202,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,16,3.5,2,"right","low_B_111.png","prototype",1,1386,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,17,4.5,3,"left","low_A_001.png","1ColorDiff",1,2151,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,18,5.5,3,"left","low_A_000.png","prototype",1,1067,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,19,6.5,3,"right","low_B_111.png","prototype",1,2218,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,20,7.5,3,"left","low_A_010.png","1ColorDiff",1,1268,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,21,8.5,3,"right","low_B_101.png","1ColorDiff",1,1172,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,22,9.5,3,"left","low_A_000.png","prototype",1,1240,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,23,10.5,3,"right","low_B_110.png","1ColorDiff",1,1109,4.73773333333333,25,"Male","English"
"1B","p847637","low",-0.5,24,11.5,3,"right","low_B_111.png","prototype",1,1145,4.73773333333333,25,"Male","English"
"1B","p727068","high",0.5,1,-11.5,1,"right","high_B_111.png","prototype",0,11927,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,2,-10.5,1,"left","high_A_000.png","prototype",1,7580,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,3,-9.5,1,"left","high_A_001.png","1ColorDiff",1,2420,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,4,-8.5,1,"right","high_B_111.png","prototype",1,1717,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,5,-7.5,1,"left","high_A_010.png","1ColorDiff",1,1836,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,6,-6.5,1,"right","high_B_101.png","1ColorDiff",0,2364,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,7,-5.5,1,"right","high_B_110.png","1ColorDiff",0,1972,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,8,-4.5,1,"left","high_A_000.png","prototype",1,1748,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,9,-3.5,2,"left","high_A_000.png","prototype",1,3615,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,10,-2.5,2,"left","high_A_001.png","1ColorDiff",0,2060,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,11,-1.5,2,"left","high_A_000.png","prototype",1,3620,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,12,-0.5,2,"right","high_B_111.png","prototype",1,1517,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,13,0.5,2,"right","high_B_101.png","1ColorDiff",0,2476,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,14,1.5,2,"left","high_A_010.png","1ColorDiff",0,2309,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,15,2.5,2,"right","high_B_111.png","prototype",1,1724,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,16,3.5,2,"right","high_B_110.png","1ColorDiff",0,3124,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,17,4.5,3,"right","high_B_111.png","prototype",1,2647,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,18,5.5,3,"right","high_B_101.png","1ColorDiff",1,1924,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,19,6.5,3,"left","high_A_001.png","1ColorDiff",0,2141,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,20,7.5,3,"left","high_A_000.png","prototype",1,1796,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,21,8.5,3,"right","high_B_110.png","1ColorDiff",1,2596,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,22,9.5,3,"left","high_A_000.png","prototype",1,1781,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,23,10.5,3,"left","high_A_010.png","1ColorDiff",0,2188,6.02263333333333,54,"Male","English"
"1B","p727068","high",0.5,24,11.5,3,"right","high_B_111.png","prototype",1,1701,6.02263333333333,54,"Male","English"
"1B","p742227","high",0.5,1,-11.5,1,"right","high_A_001.png","1ColorDiff",0,3514,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,2,-10.5,1,"left","high_B_111.png","prototype",0,1626,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,3,-9.5,1,"right","high_A_000.png","prototype",1,1444,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,4,-8.5,1,"left","high_B_110.png","1ColorDiff",1,1270,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,5,-7.5,1,"left","high_B_101.png","1ColorDiff",1,2985,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,6,-6.5,1,"right","high_A_000.png","prototype",1,2013,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,7,-5.5,1,"left","high_B_111.png","prototype",1,1459,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,8,-4.5,1,"right","high_A_010.png","1ColorDiff",1,1452,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,9,-3.5,2,"left","high_B_110.png","1ColorDiff",1,1794,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,10,-2.5,2,"right","high_A_000.png","prototype",1,1605,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,11,-1.5,2,"left","high_B_111.png","prototype",1,1084,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,12,-0.5,2,"left","high_B_101.png","1ColorDiff",0,2194,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,13,0.5,2,"left","high_B_111.png","prototype",1,1099,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,14,1.5,2,"right","high_A_000.png","prototype",1,1141,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,15,2.5,2,"right","high_A_010.png","1ColorDiff",1,1905,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,16,3.5,2,"right","high_A_001.png","1ColorDiff",1,1335,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,17,4.5,3,"right","high_A_000.png","prototype",1,1470,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,18,5.5,3,"right","high_A_000.png","prototype",1,1149,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,19,6.5,3,"left","high_B_111.png","prototype",1,1029,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,20,7.5,3,"left","high_B_110.png","1ColorDiff",1,1563,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,21,8.5,3,"left","high_B_111.png","prototype",1,1021,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,22,9.5,3,"right","high_A_001.png","1ColorDiff",1,1068,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,23,10.5,3,"right","high_A_010.png","1ColorDiff",0,2003,3.00548333333333,45,"Male","English"
"1B","p742227","high",0.5,24,11.5,3,"left","high_B_101.png","1ColorDiff",1,2084,3.00548333333333,45,"Male","English"
"1B","p657163","low",-0.5,1,-11.5,1,"right","low_B_111.png","prototype",1,2557,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,2,-10.5,1,"right","low_B_101.png","1ColorDiff",1,2783,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,3,-9.5,1,"right","low_B_111.png","prototype",1,1758,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,4,-8.5,1,"left","low_A_000.png","prototype",0,1208,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,5,-7.5,1,"right","low_B_110.png","1ColorDiff",1,2675,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,6,-6.5,1,"left","low_A_000.png","prototype",1,1458,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,7,-5.5,1,"left","low_A_010.png","1ColorDiff",0,1804,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,8,-4.5,1,"left","low_A_001.png","1ColorDiff",1,2047,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,9,-3.5,2,"left","low_A_000.png","prototype",1,1890,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,10,-2.5,2,"left","low_A_001.png","1ColorDiff",1,1972,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,11,-1.5,2,"left","low_A_010.png","1ColorDiff",1,2441,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,12,-0.5,2,"right","low_B_111.png","prototype",1,1547,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,13,0.5,2,"right","low_B_111.png","prototype",1,1704,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,14,1.5,2,"left","low_A_000.png","prototype",1,1202,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,15,2.5,2,"right","low_B_110.png","1ColorDiff",1,1570,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,16,3.5,2,"right","low_B_101.png","1ColorDiff",0,1302,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,17,4.5,3,"right","low_B_111.png","prototype",1,1925,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,18,5.5,3,"left","low_A_000.png","prototype",1,1120,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,19,6.5,3,"left","low_A_010.png","1ColorDiff",1,1422,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,20,7.5,3,"right","low_B_101.png","1ColorDiff",1,1789,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,21,8.5,3,"left","low_A_001.png","1ColorDiff",1,1540,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,22,9.5,3,"right","low_B_110.png","1ColorDiff",0,2658,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,23,10.5,3,"left","low_A_000.png","prototype",1,1611,3.62561666666667,23,"Male","English"
"1B","p657163","low",-0.5,24,11.5,3,"right","low_B_111.png","prototype",1,1253,3.62561666666667,23,"Male","English"
"1B","p884130","low",-0.5,1,-11.5,1,"right","low_A_001.png","1ColorDiff",1,3555,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,2,-10.5,1,"left","low_B_111.png","prototype",1,1936,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,3,-9.5,1,"left","low_B_101.png","1ColorDiff",0,2046,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,4,-8.5,1,"right","low_A_000.png","prototype",1,2197,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,5,-7.5,1,"left","low_B_110.png","1ColorDiff",1,1678,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,6,-6.5,1,"left","low_B_111.png","prototype",1,1550,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,7,-5.5,1,"right","low_A_010.png","1ColorDiff",1,1400,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,8,-4.5,1,"right","low_A_000.png","prototype",1,1567,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,9,-3.5,2,"right","low_A_000.png","prototype",1,4186,4.58061666666667,29,"Male","English"
"1B","p884130","low",-0.5,10,-2.5,2,"left","low_B_111.png","prototype",1,1100,4.58061666666667,29,"Male","English"
